time,price
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63489.82
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63509.117
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,63515.3
2024-09-25 17:44:11,test'
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
2024-09-25 17:44:11,63506.332
